psu,StudentLoginID,Q1,Q2,Q3,Q5A,Q5B,Q5C,Q5D,Q5E,Q6,Q7,Q8,Q34,Q35,Q77,Q89,Q90,Q91,Q92,Q93,Q94,Q95,Q96
58123,24106,6,1,3,,,,,1,1,6,2,1,6,3,2,2,2,2,2,2,.N,.N
58123,24107,5,1,3,,,1,,,1,6,4,1,6,3,4,4,3,2,4,3,2,3
58123,24108,5,2,3,,,,,1,2,.S,.S,1,6,1,3,1,3,3,4,1,3,3
58123,24109,6,1,3,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,3,1,4,2,2,1,3,2
58123,24110,6,1,3,,,,,1,2,.S,.S,1,7,2,3,6,6,3,3,2,6,3
58123,24111,6,2,3,,,1,,,2,.S,.S,2,.S,3,3,3,3,4,3,3,4,2
58123,24112,5,1,3,,,,,1,2,.S,.S,2,.S,1,4,5,6,3,5,5,6,3
58123,24113,6,2,3,,,,,1,2,.S,.S,2,.S,3,3,2,5,2,4,2,6,3
58123,24114,5,1,3,,,,,1,2,.S,.S,2,.S,1,4,3,2,2,2,1,3,2
58123,24116,5,1,3,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,4,1,2,3,3,1,2,3
58123,24117,6,1,3,.N,.N,.N,.N,.N,2,.S,.S,2,.S,2,3,1,3,2,2,1,3,2
58123,24118,6,2,3,,,,,1,2,.S,.S,1,6,1,3,3,3,3,2,2,2,2
58123,24120,6,1,3,1,,,,,2,.S,.S,1,7,2,5,4,3,4,5,1,5,3
58123,24121,6,1,3,,1,,,,2,.S,.S,2,.S,2,2,1,2,2,2,1,2,2
73728,27312,7,1,4,.N,.N,.N,.N,.N,2,.S,.S,1,7,1,3,1,5,3,4,1,5,5
73728,27313,7,1,4,,,,,1,2,.S,.S,1,7,1,4,1,6,2,4,1,4,2
73728,27315,7,1,4,,,,,1,2,.S,.S,2,.S,1,2,1,5,3,3,1,5,3
73728,27316,7,2,4,,,,,1,2,.S,.S,2,.S,1,4,1,1,3,4,1,1,3
73728,27317,6,1,4,,,,,1,2,.S,.S,2,.S,2,3,3,5,3,4,4,5,3
73728,27319,7,2,4,,,,,1,2,.S,.S,1,7,1,4,1,4,6,5,5,5,5
73728,27320,7,1,4,,,,,1,2,.S,.S,2,.S,1,4,1,6,3,3,1,6,3
73728,27321,7,1,4,,,,,1,2,.S,.S,2,.S,1,2,2,5,4,2,2,5,5
73728,27323,7,1,4,,,,,1,2,.S,.S,2,.S,1,3,1,4,2,2,1,3,2
73728,27324,7,1,4,,,,,1,2,.S,.S,2,.S,3,3,3,4,.N,4,4,6,5
73728,27325,6,1,4,,,,,1,2,.S,.S,2,.S,1,3,1,6,4,3,1,5,3
73728,27327,7,2,4,,,,,1,2,.S,.S,2,.S,1,3,1,6,2,4,1,6,2
73728,27328,6,2,4,,,,,1,2,.S,.S,2,.S,1,4,1,5,2,4,1,5,2
73728,27329,7,1,4,,,,,1,2,.S,.S,2,.S,1,4,1,5,4,3,1,4,4
73728,27331,6,1,4,,,,,1,1,6,1,1,3,1,4,1,6,2,3,4,6,2
73728,27332,7,2,4,,,,,1,1,1,6,1,7,1,2,2,5,3,2,2,4,2
73728,27333,6,1,4,,,,,1,2,.S,.S,2,.S,1,5,1,5,4,5,1,5,4
73728,27335,6,2,4,,,,,1,2,.S,.S,2,.S,1,6,1,6,3,5,1,6,3
73728,27336,7,2,4,,,,,1,2,.S,.S,1,8,1,3,3,5,2,2,3,4,2
73728,27337,8,1,4,,,,,1,2,.S,.S,1,9,1,3,3,4,2,3,3,4,4
73728,27339,7,1,4,1,,,,,1,3,1,1,6,1,3,3,4,2,3,3,4,2
73728,27340,6,2,4,,,,,1,2,.S,.S,2,.S,1,4,1,6,3,4,1,4,2
73728,27341,7,1,4,,,,,1,2,.S,.S,2,.S,1,3,1,4,2,3,1,4,2
73728,27343,6,2,4,,,,,1,2,.S,.S,2,.S,1,3,2,5,2,3,2,4,2
73728,27344,7,2,4,,,,,1,2,.S,.S,2,.S,1,2,2,5,2,2,2,2,2
73728,27380,8,1,5,,,,,1,1,9,2,1,9,2,4,1,5,3,3,1,5,3
73728,27381,7,1,5,.N,.N,.N,.N,.N,2,.S,.S,2,.S,2,4,3,3,3,3,4,3,3
73728,27382,7,1,5,,,,,1,2,.S,.S,1,5,2,6,2,6,6,6,6,6,6
73728,27383,8,1,5,,,,,1,1,3,6,1,8,1,3,1,3,3,3,1,4,3
73728,27386,8,1,5,1,,,,1,2,.S,.S,1,9,1,4,6,6,6,5,5,5,5
73728,27388,8,1,5,,,,,1,1,3,4,1,8,3,5,.N,5,5,5,5,4,.N
73728,27389,8,2,5,,,,,1,2,.S,.S,2,.S,1,5,3,6,3,5,3,3,4
73728,27390,8,2,5,.N,.N,.N,.N,.N,2,.S,.S,1,3,2,.N,.N,.N,6,2,2,1,6
73728,27391,8,2,5,,,,,1,1,8,1,1,8,1,4,3,3,3,3,3,4,4
73728,27393,9,2,5,,,,,1,1,6,6,1,8,1,2,6,5,5,5,5,5,6
73728,27395,8,2,5,,,,,1,2,.S,.S,2,.S,3,4,1,4,4,3,1,3,2
73728,27396,8,1,5,,,,,1,1,1,6,1,5,2,3,3,5,2,3,3,2,3
73728,27397,8,1,5,,,,,1,1,6,6,1,8,1,4,1,3,4,1,1,3,4
73728,27398,8,1,5,,,,,1,1,3,7,1,9,1,5,1,6,6,3,1,6,4
73728,27399,7,1,5,,,,,1,2,.S,.S,1,7,1,6,4,5,2,4,1,4,2
73728,27400,7,2,5,,,,,1,2,.S,.S,2,.S,1,3,1,5,3,5,1,5,4
73728,27401,8,1,5,,,,,1,2,.S,.S,1,9,1,2,3,2,2,3,3,3,3
73728,27402,8,2,5,,,,,1,2,.S,.S,1,9,1,5,3,5,4,5,2,5,4
73728,27403,7,2,5,,,,,1,2,.S,.S,1,8,1,2,3,6,2,3,1,4,2
73728,27404,7,1,5,,,,,1,2,.S,.S,2,.S,2,3,2,5,2,4,3,6,3
73728,27405,7,1,5,,,,,1,2,.S,.S,1,6,3,3,2,5,4,4,2,6,3
73728,27406,9,1,5,,,,,1,1,8,1,1,9,3,3,1,2,1,6,2,5,5
73728,27407,6,1,4,,,,,1,1,6,3,1,7,1,2,2,2,2,2,2,2,2
73728,27410,7,1,4,,,,,1,2,.S,.S,2,.S,1,2,4,5,2,2,2,4,2
73728,27413,7,1,4,,,,,1,1,3,1,1,8,1,5,3,4,2,4,3,4,3
73728,27414,7,1,4,,,1,,1,2,.S,.S,1,7,3,3,1,5,3,3,1,5,3
73728,27415,7,.N,4,,,,,1,1,6,7,1,8,1,5,1,6,2,5,1,5,2
73728,27417,7,2,4,,,,,1,1,3,4,1,5,1,4,1,4,3,4,1,3,3
73728,27418,6,2,4,,,,,1,2,.S,.S,2,.S,3,3,3,4,2,5,5,3,3
73728,27421,7,1,4,,,,,1,2,.S,.S,2,.S,3,4,1,5,3,4,1,5,2
73728,27422,7,1,4,,,,,1,1,6,4,1,8,1,5,3,5,3,4,4,5,5
73728,27423,8,1,4,,,,,1,2,.S,.S,2,.S,1,5,1,3,2,2,1,2,2
73728,27425,6,2,4,,,,,1,2,.S,.S,2,.S,1,4,5,5,5,3,6,2,2
73728,27426,9,1,6,,,,,1,2,.S,.S,2,.S,1,4,1,4,3,3,1,3,2
73728,27429,8,2,6,,,,,1,2,.S,.S,2,.S,2,2,2,2,2,2,2,2,2
73728,27430,8,1,6,,,,,1,2,.S,.S,2,.S,3,4,4,5,5,5,4,5,6
73728,27433,8,2,6,,,,,1,2,.S,.S,2,.S,1,4,6,6,2,4,6,6,2
73728,27434,9,2,6,,,,,1,2,.S,.S,1,9,1,4,1,5,3,3,1,5,4
73728,27437,9,1,6,,,,,1,2,.S,.S,2,.S,1,3,4,6,2,2,3,6,2
73728,27438,9,1,6,,,,,1,2,.S,.S,1,10,1,3,1,4,3,3,1,4,2
73728,27441,9,1,6,,,,,1,2,.S,.S,2,.S,1,6,4,6,4,6,3,4,4
73728,27442,9,2,6,,,,,1,2,.S,.S,1,10,1,4,3,4,2,4,4,3,2
73728,27445,9,1,6,,,,,1,2,.S,.S,2,.S,1,3,4,6,3,4,3,5,3
73728,27446,8,1,6,,,,,1,2,.S,.S,2,.S,1,2,2,5,2,2,2,4,2
73728,27449,9,1,6,,,,,1,2,.S,.S,2,.S,1,6,1,6,2,2,1,6,2
73728,27450,8,2,6,,,,,1,2,.S,.S,2,.S,2,4,1,3,4,3,1,3,3
73728,27474,10,2,7,,,,,1,1,8,5,1,10,1,4,4,6,3,6,4,6,3
73728,27475,10,1,7,.N,.N,.N,.N,.N,1,10,4,1,11,1,4,.N,3,4,3,3,3,3
73728,27478,9,2,7,,,,,1,1,4,1,1,9,3,5,1,6,3,3,1,5,3
73728,27479,10,1,7,,,,,1,2,.S,.S,1,10,2,2,4,1,2,3,4,4,5
73728,27482,10,2,7,,,,,1,1,9,1,2,.S,2,1,1,5,5,1,1,.N,.N
73728,27483,10,2,7,,,,,1,2,.S,.S,1,10,1,3,1,6,3,5,1,5,4
73728,27485,8,2,5,,,,,1,2,.S,.S,2,.S,1,5,2,2,4,5,3,2,4
73728,27486,10,1,7,,,,,1,1,7,3,2,.S,1,2,2,4,2,2,2,4,2
73728,27487,9,1,7,,,,,1,2,.S,.S,1,8,2,3,2,5,4,4,2,5,4
73728,27490,11,1,7,,,,,1,2,.S,.S,2,.S,2,4,1,5,2,4,1,4,3
73728,31432,5,1,1,,,,,1,2,.S,.S,1,6,3,3,3,6,3,3,3,5,3
73728,31435,5,2,1,,,,,1,1,4,2,1,6,1,6,2,2,2,2,1,2,2
73728,31439,4,1,1,,,,,1,2,.S,.S,2,.S,1,4,1,4,5,5,1,4,5
73728,31440,4,2,1,,,,,1,2,.S,.S,1,4,2,4,3,5,4,5,3,5,3
73728,31443,4,1,1,,,,,1,2,.S,.S,2,.S,3,3,1,5,2,4,1,5,2
73728,31447,4,1,1,,,,,1,2,.S,.S,2,.S,2,3,1,4,4,3,1,4,3
73728,31448,5,2,1,,,,,1,2,.S,.S,1,6,1,6,6,6,6,4,4,4,5
73728,31451,5,1,1,1,,,,1,2,.S,.S,2,.S,1,2,2,3,2,2,2,2,2
73728,31455,3,1,1,,,,,1,2,.S,.S,2,.S,1,3,2,2,2,2,2,2,2
73728,31459,4,1,1,,,,,1,2,.S,.S,2,.S,1,4,1,2,3,2,1,2,3
73728,31463,4,2,1,,,,,1,2,.S,.S,2,.S,3,3,4,5,4,4,4,4,4
73728,31469,4,1,1,,,,,1,2,.S,.S,2,.S,3,3,1,3,3,3,3,3,3
73728,31473,4,1,1,,,,,1,2,.S,.S,2,.S,3,2,1,6,2,2,2,5,2
73728,31477,5,1,1,,,,,1,1,5,1,2,.S,1,4,1,5,3,2,1,4,3
73728,31479,4,2,1,1,,,,,2,.S,.S,2,.S,2,3,3,4,4,2,3,3,2
73728,31481,5,1,1,,,,,1,2,.S,.S,1,6,1,5,1,5,4,5,1,4,2
73728,31485,5,2,1,,,,1,1,2,.S,.S,1,5,1,2,1,5,2,3,1,4,4
73728,31487,3,2,1,,,,,1,2,.S,.S,2,.S,1,5,5,5,3,5,3,6,3
73728,31489,5,2,1,,,,,1,2,.S,.S,2,.S,1,4,5,6,3,4,1,5,4
73728,31493,4,2,1,,,,,1,2,.S,.S,2,.S,2,2,2,2,2,2,2,2,2
73728,31495,4,1,1,,,,,1,2,.S,.S,2,.S,1,2,2,5,2,2,2,5,2
73728,31497,5,2,1,1,,,,,2,.S,.S,1,6,1,4,2,3,3,3,3,3,3
73728,31498,4,2,1,1,,,,,1,4,1,2,.S,1,4,1,3,4,3,1,4,4
73728,31501,5,2,1,,,,,1,2,.S,.S,2,.S,3,4,1,6,4,3,1,4,3
73728,31502,5,2,2,,,,,1,2,.S,.S,2,.S,1,4,3,4,3,4,3,3,3
73728,31505,5,1,2,,,,,1,2,.S,.S,2,.S,2,6,4,6,4,5,4,6,4
73728,31509,5,1,2,,,,,1,2,.S,.S,2,.S,1,6,5,5,4,5,1,5,4
73728,31513,5,1,2,,,,,1,2,.S,.S,2,.S,1,3,6,.N,5,5,1,4,4
73728,31517,5,2,2,,,,,1,2,.S,.S,2,.S,1,3,1,5,2,3,3,3,3
73728,31521,5,2,2,,,,,1,2,.S,.S,2,.S,1,3,3,5,3,2,3,3,2
73728,31525,5,1,2,,,,,1,2,.S,.S,2,.S,2,6,6,6,6,6,6,6,6
73728,31529,5,2,2,,,,,1,2,.S,.S,2,.S,2,3,1,5,4,3,1,5,3
73728,31533,5,1,2,,,,,1,2,.S,.S,2,.S,1,4,4,6,3,6,4,5,4
73728,31537,5,1,2,,,,,1,2,.S,.S,2,.S,1,4,1,3,4,4,1,2,3
73728,31538,5,2,2,,,,,1,2,.S,.S,2,.S,2,3,2,6,3,2,2,3,2
73728,31540,6,2,2,,,,,1,1,6,2,1,6,1,4,2,5,6,2,2,3,3
73728,31541,4,1,2,,,,,1,2,.S,.S,2,.S,1,2,1,5,3,4,1,4,3
73728,31544,5,1,2,,,,,1,1,2,1,1,6,1,3,2,5,3,5,3,5,3
73728,31545,5,1,2,,,,,1,2,.S,.S,2,.S,1,4,.N,4,3,4,4,4,3
73728,31546,6,2,2,,,,,1,2,.S,.S,2,.S,2,4,1,5,4,2,1,2,2
73728,31548,5,2,2,,,,,1,2,.S,.S,2,.S,1,4,1,6,4,4,1,6,4
73728,31549,5,1,2,,,,,1,2,.S,.S,2,.S,2,6,1,6,3,4,1,6,4
73728,31552,6,2,2,,,,,1,2,.S,.S,2,.S,2,2,2,2,2,2,1,5,2
73728,31553,5,1,2,,,,,1,2,.S,.S,2,.S,1,3,1,5,2,3,1,5,2
73728,31556,5,2,2,,,,,1,2,.S,.S,2,.S,2,2,2,4,4,2,2,3,3
73728,31557,5,2,2,,,,,1,2,.S,.S,2,.S,1,3,1,4,4,4,1,5,5
73728,31560,5,2,2,,,,,1,2,.S,.S,2,.S,1,4,1,5,4,4,1,5,4
73728,31561,5,1,2,,,,,1,2,.S,.S,2,.S,1,4,4,5,3,4,4,6,3
73728,31564,6,2,2,,,1,,1,2,.S,.S,1,6,1,5,1,6,5,6,1,5,4
73728,31565,5,2,2,,,,,1,2,.S,.S,2,.S,1,6,1,6,6,3,1,6,4
73728,31567,5,2,2,,,,,1,2,.S,.S,2,.S,3,3,4,5,1,2,1,2,1
73728,31568,5,1,2,,,,,1,2,.S,.S,2,.S,2,3,1,5,1,4,1,6,1
73728,31569,5,.N,.N,,,,,1,.N,4,.N,.N,4,.N,.N,.N,.N,.N,.N,.N,.N,.N
73728,31572,5,1,3,,,,,1,2,.S,.S,2,.S,2,4,4,3,4,3,1,3,3
73728,31575,6,1,.N,,,,,1,1,4,4,1,3,3,3,5,3,3,3,4,4,3
73728,31576,6,1,3,,,,,1,2,.S,.S,2,.S,1,3,4,4,3,3,4,4,4
73728,31579,6,1,3,,,,,1,2,.S,.S,2,.S,1,4,1,3,3,4,1,3,4
73728,31580,6,1,3,,,,,1,1,2,7,1,5,1,.N,.N,.N,.N,.N,4,.N,.N
73728,31583,5,1,3,,,,,1,2,.S,.S,2,.S,1,5,1,6,5,2,1,2,2
73728,31584,6,2,3,,,,,1,2,.S,.S,2,.S,2,4,1,5,3,4,1,4,4
73728,31587,6,1,3,,,,,1,2,.S,.S,2,.S,1,3,3,3,3,3,3,3,3
73728,31588,6,1,3,,,,,1,2,.S,.S,2,.S,3,5,3,6,3,6,4,6,3
73728,31591,6,1,3,1,1,1,1,1,1,5,2,2,.S,2,2,2,1,5,3,1,6,2
73728,31592,6,1,3,,,,,1,2,.S,.S,2,.S,1,4,3,5,4,3,3,5,3
73728,31595,6,1,3,,,,,1,2,.S,.S,2,.S,1,2,2,2,2,2,2,2,2
73728,31596,6,2,3,,,,,1,2,.S,.S,2,.S,1,2,1,4,2,3,1,2,1
73728,31599,6,1,3,,,,,1,2,.S,.S,2,.S,1,3,2,5,3,3,5,3,5
73728,31602,6,1,3,,,,,1,2,.S,.S,1,5,1,2,3,4,4,4,4,4,4
73728,31603,6,2,3,,,,,1,2,.S,.S,1,5,1,3,3,5,3,3,3,5,4
73728,31604,5,2,3,,,,,1,2,.S,.S,2,.S,1,3,1,4,3,4,1,4,4
73728,31607,6,1,3,,,,,1,2,.S,.S,2,.S,1,5,1,3,4,4,1,4,4
73728,31610,6,1,3,,,,,1,2,.S,.S,1,7,3,3,3,5,2,4,3,4,2
73728,31611,5,2,3,,,,,1,2,.S,.S,2,.S,3,4,1,6,3,3,1,6,2
73728,31614,6,1,3,,,,,1,2,.S,.S,1,7,1,3,3,6,2,3,2,6,4
73728,31615,5,2,3,,,,,1,2,.S,.S,2,.S,1,2,2,6,2,2,2,6,.N
73728,31618,6,1,3,,,,,1,2,.S,.S,1,2,1,4,3,5,3,4,3,5,3
73728,31619,6,2,3,,,,,1,2,.S,.S,2,.S,1,2,3,5,2,2,2,5,2
73728,31622,5,1,3,,,,,1,2,.S,.S,1,6,1,6,3,3,2,2,3,3,2
73728,31623,6,2,3,,,,,1,2,.S,.S,2,.S,2,3,3,5,3,3,3,3,3
73728,31626,5,1,3,,,,,1,2,.S,.S,2,.S,1,3,1,5,3,4,1,4,3
73728,31627,6,2,3,,,,,1,2,.S,.S,2,.S,1,4,3,5,3,5,3,5,4
73728,31630,6,1,3,1,,,,1,2,.S,.S,2,.S,3,3,1,5,1,2,1,2,1
73728,31631,5,2,3,,,,,1,2,.S,.S,2,.S,1,6,1,4,3,3,1,4,2
73728,31634,6,1,3,,,,,1,2,.S,.S,2,.S,1,2,1,2,2,2,1,4,2
73728,31638,6,1,3,,,,,1,1,3,3,1,6,1,3,3,5,2,4,4,5,2
73728,31639,6,2,3,,,,,1,1,5,3,1,6,1,5,1,4,5,5,1,5,3
73914,5724,7,2,3,,,1,,,2,.S,.S,2,.S,1,5,2,6,2,5,2,6,3
73914,5725,6,2,3,,,,,1,2,.S,.S,2,.S,1,4,3,5,2,4,4,4,2
73914,5730,6,1,3,,,1,,,2,.S,.S,1,7,1,4,4,4,4,4,3,4,4
73914,5731,6,2,3,,,1,,,2,.S,.S,2,.S,3,5,3,4,2,2,3,3,4
73914,5732,6,1,3,,,,,1,2,.S,.S,2,.S,1,1,1,2,2,1,2,2,2
73914,5733,6,1,3,,,,,1,1,3,6,1,5,1,6,6,6,6,6,1,6,6
73914,5736,5,2,3,,,1,,,2,.S,.S,2,.S,1,4,3,2,2,4,3,3,2
73914,5738,6,1,3,,,,,1,1,5,3,1,7,1,6,3,5,3,3,1,6,6
73914,5739,5,2,3,,,1,,,2,.S,.S,2,.S,3,4,4,4,5,4,4,4,4
73914,5740,5,1,3,,,,,1,2,.S,.S,2,.S,1,2,1,5,2,2,1,2,2
73914,5741,5,1,3,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,3,1,4,3,3,1,3,2
73914,5744,6,2,3,1,,,,,2,.S,.S,2,.S,1,6,4,6,3,3,6,4,4
73914,5746,6,1,3,,,1,,,2,.S,.S,1,6,1,4,1,5,3,4,1,5,4
73914,5747,6,2,3,,,1,,,2,.S,.S,2,.S,2,2,1,4,2,2,1,3,3
73914,5748,6,2,3,,,,,1,2,.S,.S,2,.S,1,4,1,4,1,4,1,4,1
73914,5749,6,1,3,,,1,,,1,6,1,1,5,1,3,3,4,3,2,2,3,2
73914,5752,6,2,3,,,1,,,2,.S,.S,2,.S,2,3,3,4,3,2,1,2,2
73914,5754,5,1,3,,,1,,,2,.S,.S,2,.S,1,5,3,4,2,4,1,2,2
73914,5755,5,1,3,,,1,,,2,.S,.S,2,.S,1,2,2,5,4,2,2,5,4
73914,5756,5,2,3,,,,,1,2,.S,.S,2,.S,2,1,1,3,4,1,1,3,3
73914,5757,6,2,3,,,,,1,2,.S,.S,2,.S,3,4,2,3,2,2,1,3,3
73914,5759,5,2,2,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,5,1,2,2,2,1,2,2
73914,5760,4,1,2,1,,,,,2,.S,.S,2,.S,1,3,2,5,3,3,3,5,3
73914,5762,5,2,2,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,4,1,6,3,3,1,6,2
73914,5763,4,1,2,,,,,1,2,.S,.S,2,.S,1,4,1,5,3,2,1,3,2
73914,5764,5,2,2,,,,,1,2,.S,.S,2,.S,3,3,1,4,4,2,3,3,3
73914,5768,5,1,2,,,,,1,2,.S,.S,2,.S,1,2,1,2,2,2,1,2,2
73914,5770,5,1,2,,,1,,,1,2,1,2,.S,1,3,1,4,3,3,1,2,2
73914,5772,5,2,2,,,1,,,2,.S,.S,2,.S,1,3,1,3,1,2,1,3,1
73914,5774,4,1,2,,1,,,,2,.S,.S,2,.S,1,3,1,3,1,3,1,2,1
73914,5776,5,2,2,,,1,,,2,.S,.S,2,.S,1,3,3,5,5,3,2,5,4
73914,5778,4,2,2,,,1,,,2,.S,.S,2,.S,3,3,1,6,4,3,1,6,3
73914,5780,5,2,2,,,1,,,2,.S,.S,2,.S,1,2,2,6,2,2,2,5,2
73914,5782,5,2,2,,,1,,,2,.S,.S,2,.S,2,4,5,5,3,4,6,4,3
73914,5784,4,2,2,.N,.N,.N,.N,.N,2,.S,.S,2,.S,1,3,1,4,3,3,1,3,3
73914,5786,5,1,2,1,,,,,2,.S,.S,2,.S,2,3,2,5,2,2,2,2,2
73914,5788,5,1,2,,,1,,,2,.S,.S,2,.S,1,4,4,6,2,4,4,6,2
73914,5790,4,1,2,,,1,,,2,.S,.S,2,.S,1,3,1,3,4,4,1,3,2
73914,5792,5,1,2,,,1,,,2,.S,.S,2,.S,1,4,2,2,5,4,3,4,4
73914,5796,3,2,1,,1,,,1,2,.S,.S,1,3,2,2,1,5,2,4,1,4,3
73914,5797,4,2,1,,,1,,,2,.S,.S,2,.S,1,1,1,4,4,2,2,6,4
73914,5799,3,2,1,,,,,1,2,.S,.S,2,.S,1,2,1,3,2,2,1,3,2
73914,5800,4,1,1,,,,,1,.N,.N,.N,2,.S,3,3,1,4,2,3,1,4,2
73914,5801,3,2,1,,,1,,,2,.S,.S,2,.S,1,4,5,4,4,4,3,4,4
73914,5804,4,1,1,1,,1,,,2,.S,.S,1,4,1,3,5,4,2,2,2,1,2
73914,5807,3,2,1,,,1,,,2,.S,.S,2,.S,1,3,3,4,3,3,3,4,3
73914,5809,4,2,1,,,1,,,2,.S,.S,2,.S,2,4,2,2,3,2,1,2,2
73914,5812,3,1,1,.N,.N,.N,.N,.N,2,.S,.S,2,.S,2,2,1,5,2,3,1,6,2
73914,5815,3,2,1,1,,,,,2,.S,.S,2,.S,1,3,5,3,4,4,3,5,6
73914,5817,3,2,1,,,1,,,2,.S,.S,2,.S,2,5,1,1,4,6,1,1,6
73914,5820,4,1,1,,,1,,,2,.S,.S,2,.S,1,3,2,3,3,3,3,2,3
73914,5823,3,2,1,,,,,1,2,.S,.S,2,.S,1,3,1,4,2,2,1,3,2
73914,5825,4,2,1,,,1,,,2,.S,.S,2,.S,1,6,5,6,2,6,5,6,2
73914,5828,3,2,1,,,1,,,2,.S,.S,2,.S,3,4,2,2,2,2,2,2,2
73914,4310,4,2,1,,,,,1,2,.S,.S,2,.S,1,5,1,3,3,4,1,3,4
73914,4314,4,2,1,,,,,1,2,.S,.S,2,.S,1,4,1,6,3,4,1,5,2
73914,4315,3,1,1,,,,,1,2,.S,.S,2,.S,2,4,4,6,3,2,4,3,3
73914,4316,4,2,1,,,,,1,2,.S,.S,2,.S,1,3,4,3,2,3,1,2,3
73914,4318,4,1,1,,1,1,,1,2,.S,.S,2,.S,1,4,3,4,3,4,3,3,3
73914,4322,4,2,1,,,,,1,2,.S,.S,2,.S,1,2,3,4,4,2,3,4,4
73914,4323,3,2,1,,,,,1,2,.S,.S,2,.S,1,3,1,2,2,2,1,2,2
73914,4324,3,2,1,,,1,,,2,.S,.S,2,.S,1,3,1,3,2,3,1,3,.N
73914,4328,3,2,1,1,1,,,,2,.S,.S,2,.S,1,3,4,6,2,3,3,5,2
73914,4330,4,1,1,,,,,1,2,.S,.S,2,.S,1,4,1,3,3,3,1,2,3
73914,4331,3,2,1,,,,,1,2,.S,.S,2,.S,3,4,2,6,2,3,3,3,2
73914,4332,4,1,1,,,,,1,2,.S,.S,2,.S,3,3,1,4,2,2,1,4,2
73914,4336,4,2,1,,,,,1,2,.S,.S,2,.S,1,4,1,6,4,4,1,5,3
73914,4338,4,2,1,,,1,,,2,.S,.S,2,.S,1,5,5,3,3,2,3,3,3
73914,4340,3,2,1,,,1,,,2,.S,.S,2,.S,1,3,1,4,2,3,1,4,2
73914,4342,3,2,1,1,,1,,,2,.S,.S,2,.S,1,2,1,3,6,2,1,4,6
73914,4344,3,1,1,,,1,,,2,.S,.S,2,.S,3,3,1,3,3,3,3,3,3
73914,4346,4,2,1,,,1,,,2,.S,.S,2,.S,1,5,2,3,3,5,3,3,4
73914,4348,4,2,1,1,,1,,,2,.S,.S,2,.S,1,6,6,6,4,1,1,6,4
73914,4352,4,2,1,1,,,,,2,.S,.S,2,.S,1,3,1,3,2,2,1,3,2
73914,4354,2,2,1,1,1,1,1,1,2,.S,.S,2,.S,3,2,3,6,2,3,1,6,2
73914,4356,3,1,1,,,1,,,2,.S,.S,1,3,1,5,5,6,3,6,1,6,2
73914,4360,3,1,1,,,,,1,2,.S,.S,1,3,1,3,1,4,2,2,1,2,2
73914,4362,4,2,1,,,1,,,2,.S,.S,2,.S,1,3,1,3,5,4,3,1,5
73914,4364,4,1,1,,,1,,,2,.S,.S,2,.S,1,3,1,2,2,3,1,3,3
73914,4368,4,1,1,,,1,,,2,.S,.S,2,.S,1,4,1,2,2,3,1,3,4
73914,4370,4,2,1,,,1,,,2,.S,.S,2,.S,1,3,1,4,3,3,3,3,3
73914,4373,5,1,2,,,,,1,2,.S,.S,2,.S,2,3,.N,2,4,4,3,1,2
73914,4374,5,1,2,,,,,1,1,5,1,1,6,1,4,1,3,2,6,1,3,2
73914,4375,4,1,2,,,,,1,2,.S,.S,2,.S,1,3,3,6,2,6,2,6,2
73914,4377,4,2,2,,,1,,,2,.S,.S,1,5,1,6,1,6,2,3,1,4,3
73914,4378,5,1,2,,,1,,,2,.S,.S,2,.S,1,6,4,6,6,6,6,6,5
73914,4379,5,1,2,,,1,,,2,.S,.S,1,6,1,6,1,3,2,3,1,2,2
73914,4381,5,1,2,,,1,,1,2,.S,.S,2,.S,1,5,.N,6,4,5,1,5,5
73914,4382,4,2,2,,,,,1,2,.S,.S,2,.S,1,4,1,5,4,4,1,4,4
73914,4383,4,1,2,,,1,,,2,.S,.S,1,5,2,6,3,6,2,4,1,6,2
73914,4385,6,1,2,,,1,,,2,.S,.S,2,.S,2,2,2,2,6,4,5,3,3
73914,4386,5,1,2,,,,,1,2,.S,.S,1,5,3,4,4,4,.N,4,2,6,3
73914,4387,4,1,2,,,1,,,2,.S,.S,1,4,1,5,6,5,1,1,5,1,1
73914,4389,6,2,2,,,,,1,2,.S,.S,1,6,2,2,3,5,5,6,6,4,3
73914,4390,5,2,2,,,,,1,2,.S,.S,2,.S,1,3,1,3,2,2,1,2,2
73914,4391,4,2,4,,,1,,,2,.S,.S,2,.S,2,3,3,4,5,2,2,2,5
73914,4393,5,1,2,,,1,,,2,.S,.S,2,.S,2,1,1,1,3,3,1,3,3
73914,4394,4,1,2,,,1,,1,2,.S,.S,2,.S,1,2,1,6,4,3,1,2,2
73914,4395,5,1,2,,,1,,,2,.S,.S,1,5,1,4,1,5,4,4,1,5,4
73914,4397,5,1,2,,,1,,,2,.S,.S,2,.S,1,1,1,4,2,4,4,4,2
73914,4398,4,1,2,,,1,,,1,2,2,1,2,3,2,2,2,.N,2,.N,2,2
73914,4399,5,1,2,,,,,1,2,.S,.S,2,.S,2,2,2,2,2,2,2,2,2
